source,target,tweet_id,type,weight
ChetnaS13743796,SanjayD10784783,1.24173E+18,retweet,1584885849
ChetnaS13743796,Manoj15050181,1.24173E+18,retweet,1584886697
ChetnaS13743796,NaveenDass0098,1.24172E+18,retweet,1584883399
ChetnaS13743796,aniketsinhmar,1.24171E+18,retweet,1584882722
ChetnaS13743796,Rajvind18349791,1.24173E+18,retweet,1584886870
OmDass2570,SaintRampalJiM,1.24174E+18,mention,1584889332
OmDass2570,Riya86588025,1.2417E+18,retweet,1584879332
IndriShunty,PMOIndia,1.24171E+18,mention,1584882516
Sandeep59566043,Sukhdev731,1.24178E+18,retweet,1584898217
Sandeep59566043,narendramodi,1.24171E+18,mention,1584881728
Sandeep59566043,ashwanikumar097,1.24177E+18,retweet,1584896387
Sandeep59566043,Bhumika45437323,1.24179E+18,retweet,1584899678
Sandeep59566043,VishavjeetKans2,1.24177E+18,retweet,1584895733
Sandeep59566043,ShriBhgwan3,1.24176E+18,retweet,1584893626
Sandeep59566043,SaintRampalJiM,1.24171E+18,mention,1584881728
Sandeep59566043,Arjoo40412913,1.24179E+18,retweet,1584901637
Sandeep59566043,harikeshkait,1.2418E+18,retweet,1584904230
Sandeep59566043,DaasiSuhani,1.24177E+18,retweet,1584895786
Sandeep59566043,Bhanuda33024381,1.2417E+18,retweet,1584879327
Sandeep59566043,anshugulia2,1.24185E+18,retweet,1584914191
lakshaya_1982,rashtrapatibhvn,1.2417E+18,mention,1584880275
lakshaya_1982,GangaSa25126093,1.24171E+18,retweet,1584881163
lakshaya_1982,Dharmen20701426,1.24171E+18,retweet,1584882595
lakshaya_1982,Shashi33140512,1.24171E+18,retweet,1584881244
lakshaya_1982,PMOIndia,1.24171E+18,mention,1584880964
lakshaya_1982,Rocky27645883,1.24171E+18,retweet,1584881884
lakshaya_1982,mohitdash51,1.2417E+18,retweet,1584879632
lakshaya_1982,AMITKUMARKHIC10,1.24171E+18,retweet,1584881959
lakshaya_1982,aniketsinhmar,1.24172E+18,retweet,1584884259
lakshaya_1982,KabirGyan01,1.2417E+18,retweet,1584880453
lakshaya_1982,cooldahiya1234,1.24173E+18,retweet,1584886382
sukhpal43556796,VikuJi2,1.24176E+18,retweet,1584893970
sukhpal43556796,cmohry,1.24177E+18,mention,1584897149
sukhpal43556796,PMOIndia,1.24176E+18,mention,1584893882
sukhpal43556796,RD45788948,1.24176E+18,retweet,1584893896
sukhpal43556796,myogiadityanath,1.24177E+18,mention,1584897149
sukhpal43556796,AmitShah,1.24177E+18,mention,1584897149
PriyaCutie12,Sangeet43316237,1.2417E+18,retweet,1584878164
PriyaCutie12,NarayanDasKori1,1.2417E+18,retweet,1584878652
PriyaCutie12,HARMANJAAT3,1.2417E+18,retweet,1584879954
PriyaCutie12,RishuSh43803334,1.24171E+18,retweet,1584881400
PriyaCutie12,SeemaSa51901447,1.2417E+18,retweet,1584878632
PriyaCutie12,dasssahildhaiya,1.24171E+18,retweet,1584881892
PriyaCutie12,nirmla_lkr,1.24169E+18,retweet,1584877887
PriyaCutie12,GraceofKabir,1.24171E+18,retweet,1584882830
PriyaCutie12,Rajudhi36157611,1.24169E+18,retweet,1584877898
PriyaCutie12,Aarti85907573,1.2417E+18,retweet,1584878563
PriyaCutie12,HariSha21270625,1.2417E+18,retweet,1584878671
PriyaCutie12,Ravinde70857669,1.24169E+18,retweet,1584878111
PriyaCutie12,Subhash91266048,1.24172E+18,retweet,1584883017
PriyaCutie12,AnkitMi38512385,1.2417E+18,retweet,1584878631
PriyaCutie12,Muslimg39391679,1.2417E+18,retweet,1584878554
PriyaCutie12,RajeshK82647927,1.2417E+18,retweet,1584879185
PriyaCutie12,VishalD12234423,1.2417E+18,retweet,1584878261
PriyaCutie12,AjayKum13174775,1.24169E+18,retweet,1584877510
PriyaCutie12,CaEHzWWsFfbaQnK,1.2417E+18,retweet,1584879919
PriyaCutie12,Harish7Sethi,1.2417E+18,retweet,1584878200
PriyaCutie12,DassSudhar,1.2417E+18,retweet,1584878643
PriyaCutie12,PiyushS5505,1.2417E+18,retweet,1584879156
PriyaCutie12,Lal_bahadur_,1.24169E+18,retweet,1584877481
PriyaCutie12,Ajaynamdeo11,1.2417E+18,retweet,1584878559
PriyaCutie12,kuldeep87165561,1.24172E+18,retweet,1584883181
PriyaCutie12,Parveen33515770,1.2417E+18,retweet,1584878659
PriyaCutie12,AmrutPa34615316,1.2417E+18,retweet,1584878386
PriyaCutie12,PMOIndia,1.2417E+18,mention,1584880256
PriyaCutie12,AnkitSindhwani6,1.24171E+18,retweet,1584880720
PriyaCutie12,Shikha01226240,1.2417E+18,retweet,1584878511
PriyaCutie12,Ramesh46294202,1.2417E+18,retweet,1584878933
PriyaCutie12,PuranCh27023917,1.24169E+18,retweet,1584877949
PriyaCutie12,Qt_kamala,1.24169E+18,retweet,1584876946
PriyaCutie12,Anju51995053,1.24171E+18,retweet,1584882597
PriyaCutie12,Sumit36717687,1.24171E+18,retweet,1584880614
PriyaCutie12,Deepakt52054378,1.2417E+18,retweet,1584879023
PriyaCutie12,cooldahiya1234,1.2417E+18,retweet,1584878731
PriyaCutie12,Rameshdass1972,1.2417E+18,retweet,1584878924
PriyaCutie12,RajkumarPainter,1.2417E+18,retweet,1584879428
PriyaCutie12,R7665144195,1.2417E+18,retweet,1584879704
PriyaCutie12,Rampalsangwan4,1.24169E+18,retweet,1584878103
PriyaCutie12,Taruna74169734,1.2417E+18,retweet,1584880210
PriyaCutie12,MukeshD69876702,1.2417E+18,retweet,1584878963
PriyaCutie12,Qt_Nita,1.2417E+18,retweet,1584879230
PriyaCutie12,dass_rammehar,1.2417E+18,retweet,1584878428
PriyaCutie12,ShobhaR35337402,1.24169E+18,retweet,1584877360
PriyaCutie12,kabir3464203,1.2417E+18,retweet,1584879701
PriyaCutie12,DileepJaimaa47,1.24169E+18,retweet,1584877364
Renudasi18,AjayKum13174775,1.2417E+18,retweet,1584878570
ShandilKhem,KashmiriDass5,1.24176E+18,retweet,1584894282
ShandilKhem,RAMESHD11290754,1.24176E+18,retweet,1584894425
ShandilKhem,VISHALD68806885,1.24177E+18,retweet,1584894852
ShandilKhem,NareshSinghma19,1.24177E+18,retweet,1584896787
ShandilKhem,Keshav19410415,1.24173E+18,retweet,1584885980
ShandilKhem,InderdassR,1.24176E+18,retweet,1584893919
ShandilKhem,Arjoo40412913,1.24179E+18,retweet,1584901454
ShandilKhem,IndriShunty,1.24178E+18,retweet,1584899133
ShandilKhem,Rakesh43743416,1.24172E+18,retweet,1584884816
ShandilKhem,AmitJan52838093,1.24176E+18,retweet,1584894115
ShandilKhem,Hemchan70596939,1.24174E+18,retweet,1584888279
ShandilKhem,SureshK39592045,1.24176E+18,retweet,1584894036
ShandilKhem,SanjayD10784783,1.24176E+18,retweet,1584894564
ShandilKhem,subhash140379,1.24171E+18,retweet,1584880989
ShandilKhem,Rajnish26606910,1.24179E+18,retweet,1584901254
ShandilKhem,KaitHarikesh,1.24179E+18,retweet,1584900258
ShandilKhem,Priti77226473,1.24177E+18,retweet,1584894987
ShandilKhem,navin_daas,1.24176E+18,retweet,1584893484
ShandilKhem,TulsiVasava2,1.24175E+18,retweet,1584890833
ShandilKhem,USRana13,1.24176E+18,retweet,1584894250
ShandilKhem,Kuldeep75693504,1.24172E+18,retweet,1584883282
ShandilKhem,manzil01234,1.24176E+18,retweet,1584894270
ShandilKhem,AnitaKu99915470,1.24176E+18,retweet,1584894726
ShandilKhem,Kormokar1,1.24176E+18,retweet,1584893970
ShandilKhem,Raju08413283,1.24176E+18,retweet,1584893346
ShandilKhem,pinkisinhmar,1.24176E+18,retweet,1584894144
ShandilKhem,PappuVeer,1.24176E+18,retweet,1584894446
ShandilKhem,Suraj26463741,1.24178E+18,retweet,1584897640
ShandilKhem,Vickyda76434706,1.24176E+18,retweet,1584893750
ShandilKhem,AshaRan27949864,1.24176E+18,retweet,1584894161
ShandilKhem,aniketsinhmar,1.24176E+18,retweet,1584894383
ShandilKhem,Rajvind18349791,1.24178E+18,retweet,1584898707
subhash140379,JasmarDass,1.24174E+18,retweet,1584889789
subhash140379,RAMESHD11290754,1.24171E+18,retweet,1584882543
subhash140379,Suraj26463741,1.24178E+18,retweet,1584897753
subhash140379,Lal_bahadur_,1.24177E+18,retweet,1584895486
subhash140379,SandeepMachal9,1.24174E+18,retweet,1584889894
subhash140379,ShandilKhem,1.24173E+18,retweet,1584885808
subhash140379,Amitdas71599878,1.24175E+18,retweet,1584891368
subhash140379,AshaRan27949864,1.24176E+18,retweet,1584894204
subhash140379,MRambir,1.24174E+18,retweet,1584889852
subhash140379,RajeshD52214967,1.24177E+18,retweet,1584895724
subhash140379,Mituu38218191,1.24175E+18,retweet,1584891442
subhash140379,AnkitMi38512385,1.24175E+18,retweet,1584890873
subhash140379,Prince19574527,1.24177E+18,retweet,1584895314
subhash140379,gurudas88258371,1.24175E+18,retweet,1584891066
subhash140379,VijenderDas1,1.24175E+18,retweet,1584891038
subhash140379,Rajeshmadina3,1.24177E+18,retweet,1584895991
subhash140379,dass_jasmar,1.24175E+18,retweet,1584890667
subhash140379,PinkiVe44132527,1.24177E+18,retweet,1584895509
subhash140379,SeemaSa51901447,1.24175E+18,retweet,1584890398
subhash140379,Sangeet43316237,1.24174E+18,retweet,1584888688
subhash140379,Deewan2245203,1.24177E+18,retweet,1584895183
RakeshDabla13,Appu19653793,1.24176E+18,retweet,1584892709
RakeshDabla13,PMOIndia,1.24176E+18,mention,1584892694
Dk39135901,rashtrapatibhvn,1.24169E+18,mention,1584877381
Dk39135901,23b7ee957cac4d9,1.24172E+18,retweet,1584883994
Dk39135901,narendramodi,1.24171E+18,mention,1584881836
Dk39135901,PMOIndia,1.24172E+18,mention,1584883178
Dk39135901,SatlokChannel,1.24171E+18,reply,1584881836
Dk39135901,SaintRampalJiM,1.24172E+18,mention,1584883479
Dk39135901,MotiRam23749880,1.24172E+18,retweet,1584885088
Dk39135901,Hemchan70596939,1.2417E+18,retweet,1584880331
Dk39135901,cmohry,1.24172E+18,mention,1584883715
aroramahak1,PMOIndia,1.24178E+18,mention,1584898303
aroramahak1,PAWANDE97468026,1.24178E+18,retweet,1584899538
KirtiTh30814739,DasiMahak,1.24173E+18,retweet,1584886441
KirtiTh30814739,aajtak,1.24172E+18,mention,1584885187
SanjuBh07254287,rashtrapatibhvn,1.24171E+18,mention,1584881522
SanjuBh07254287,PMOIndia,1.2417E+18,mention,1584880342
SanjuBh07254287,IndriShunty,1.2417E+18,retweet,1584879146
SanjuBh07254287,SmairaMalik,1.2417E+18,retweet,1584880380
Sandeep58019567,cmohry,1.24173E+18,mention,1584886012
Sandeep58019567,SaintRampalJiM,1.24173E+18,mention,1584886012
Sandeep58019567,PMOIndia,1.24175E+18,mention,1584890233
Sandeep58019567,Padmasaini5,1.24175E+18,retweet,1584890522
Sandeep58019567,MuneshY50727652,1.24173E+18,retweet,1584886105
Sandeep58019567,ndtv,1.24173E+18,mention,1584886012
Sandeep58019567,VedpalDhanda,1.24173E+18,retweet,1584885994
Sandeep58019567,KusumDasi7,1.24175E+18,retweet,1584890552
Sandeep58019567,aajtak,1.24173E+18,mention,1584886012
BharatD55138223,PinkiVe44132527,1.24172E+18,retweet,1584884340
BharatD55138223,SaintRampalJiM,1.24172E+18,mention,1584884456
BharatD55138223,PMOIndia,1.2417E+18,mention,1584880253
BharatD55138223,Naksh10033304,1.2417E+18,retweet,1584880076
BharatD55138223,Yudhvir38581243,1.24174E+18,retweet,1584888185
BharatD55138223,VishalDass000,1.24171E+18,retweet,1584882202
BharatD55138223,MonikaY50149008,1.24172E+18,retweet,1584884323
BharatD55138223,sattu_dass,1.2417E+18,retweet,1584880407
BharatD55138223,GulshanDass15,1.24171E+18,retweet,1584882059
BharatD55138223,DassRamdiya,1.24173E+18,retweet,1584886205
BharatD55138223,Ayush06531307,1.24172E+18,retweet,1584883642
navin_daas,KhemRaj81309118,1.24173E+18,retweet,1584885818
navin_daas,DahiyaKayamat,1.2417E+18,retweet,1584879191
navin_daas,narendramodi,1.24172E+18,mention,1584884995
navin_daas,RAMESHD11290754,1.24171E+18,retweet,1584882743
navin_daas,AngrejS12595093,1.24172E+18,retweet,1584884614
navin_daas,Pinky37354938,1.2417E+18,retweet,1584879810
navin_daas,IndriShunty,1.24179E+18,retweet,1584901595
navin_daas,MuneshY50727652,1.24177E+18,retweet,1584896300
navin_daas,Chandra50301363,1.2417E+18,retweet,1584880120
navin_daas,RishuSh43803334,1.24171E+18,retweet,1584880781
navin_daas,VineshChhitra,1.24176E+18,retweet,1584893088
navin_daas,mehra_harshdeep,1.24172E+18,retweet,1584883166
navin_daas,RajeshD52214967,1.24172E+18,retweet,1584884610
navin_daas,Hemchan70596939,1.2417E+18,retweet,1584879996
navin_daas,Karambi1980,1.2417E+18,retweet,1584878843
navin_daas,HDemiwa,1.24173E+18,retweet,1584885559
navin_daas,AnitaKu99915470,1.24177E+18,retweet,1584895052
navin_daas,zuhiLgwLuwqoYBT,1.24172E+18,retweet,1584884854
navin_daas,Bajaj86907376,1.2417E+18,retweet,1584879922
navin_daas,PMOIndia,1.24171E+18,mention,1584881435
navin_daas,VijenderDas1,1.24176E+18,retweet,1584893414
navin_daas,Banwari08626754,1.24172E+18,retweet,1584884721
navin_daas,Rhauldev,1.24174E+18,retweet,1584889876
LuckySi66392037,GargDauli,1.24171E+18,retweet,1584881300
LuckySi66392037,ZeeNews,1.24171E+18,mention,1584881046
LuckySi66392037,Kabir00802845,1.24177E+18,retweet,1584896055
LuckySi66392037,Padmasaini5,1.24174E+18,retweet,1584888821
LuckySi66392037,narendramodi,1.24171E+18,mention,1584881111
LuckySi66392037,MotiRam23749880,1.24172E+18,retweet,1584883836
LuckySi66392037,sapnasaini2017,1.24177E+18,retweet,1584896159
LuckySi66392037,PiyaaPiya2,1.24171E+18,retweet,1584882583
LuckySi66392037,SaintRampalJiM,1.24171E+18,mention,1584881111
LuckySi66392037,PMOIndia,1.24171E+18,mention,1584881046
LuckySi66392037,myogiadityanath,1.24171E+18,mention,1584881046
LuckySi66392037,Baljeet96126377,1.24172E+18,retweet,1584883025
LuckySi66392037,aajtak,1.24171E+18,mention,1584881046
arjunraw99,Mamta02538815,1.24185E+18,retweet,1584915956
arjunraw99,Satenderkumar61,1.24174E+18,retweet,1584888758
arjunraw99,narendramodi,1.24172E+18,mention,1584884101
arjunraw99,RevaRamPatel8,1.24174E+18,retweet,1584888864
arjunraw99,mohitdash51,1.2417E+18,retweet,1584879630
arjunraw99,NeelamChohan8,1.24177E+18,retweet,1584895828
arjunraw99,DarbariDass,1.24177E+18,retweet,1584896498
arjunraw99,Taruna74169734,1.2417E+18,retweet,1584878916
arjunraw99,Bulbul53198264,1.2417E+18,retweet,1584878894
arjunraw99,GobendraM,1.24172E+18,retweet,1584884393
arjunraw99,AnuPrajapati17,1.24173E+18,retweet,1584887204
arjunraw99,Sonu24121141,1.24177E+18,retweet,1584897041
arjunraw99,AmanKum99322391,1.24176E+18,retweet,1584893445
arjunraw99,RinkuDa72039932,1.24173E+18,retweet,1584886142
arjunraw99,PuranCh27023917,1.2417E+18,retweet,1584878168
arjunraw99,RajuOnkare,1.2417E+18,retweet,1584879702
arjunraw99,SanjayD58031256,1.2417E+18,retweet,1584878633
arjunraw99,ajit88868707,1.24172E+18,retweet,1584884679
arjunraw99,NAMANKu74021040,1.24173E+18,retweet,1584886121
arjunraw99,RishiPalDass,1.24173E+18,retweet,1584885596
arjunraw99,Juli__pal,1.24172E+18,retweet,1584884929
arjunraw99,sunilbvarma143,1.2417E+18,retweet,1584878582
arjunraw99,Rameshwer05,1.24176E+18,retweet,1584892662
arjunraw99,AnkitMi38512385,1.2417E+18,retweet,1584878580
arjunraw99,AmrutPa34615316,1.2417E+18,retweet,1584879667
arjunraw99,DeepakR80892810,1.2417E+18,retweet,1584878595
arjunraw99,DeepBha08734339,1.24172E+18,retweet,1584885276
arjunraw99,PinkiVe44132527,1.24177E+18,retweet,1584895481
arjunraw99,Vineetlpu013,1.2417E+18,retweet,1584879554
arjunraw99,NareshSinghma20,1.24176E+18,retweet,1584893218
arjunraw99,DassSudhar,1.2417E+18,retweet,1584878257
Mihel26712451,narendramodi,1.24172E+18,reply,1584884062
Mihel26712451,Subhash91266048,1.24172E+18,retweet,1584884737
SalluDasTiger,WHO,1.2417E+18,mention,1584878712
SalluDasTiger,narendramodi,1.24169E+18,mention,1584876855
SalluDasTiger,PiyushS5505,1.2417E+18,retweet,1584879319
SalluDasTiger,PMOIndia,1.24172E+18,mention,1584883487
SalluDasTiger,Kabeerisgod,1.24172E+18,reply,1584883487
SalluDasTiger,Sagarkhundiya8,1.2417E+18,retweet,1584878426
SalluDasTiger,RajeshK82647927,1.2417E+18,retweet,1584879517
SalluDasTiger,ndtv,1.24172E+18,mention,1584883487
SalluDasTiger,2qRanjeetsingh,1.24171E+18,retweet,1584881318
SalluDasTiger,OfficialDavil,1.24169E+18,retweet,1584877479
SalluDasTiger,Kanav00562859,1.2417E+18,retweet,1584878338
Amitdas71599878,Suresh8079,1.2417E+18,retweet,1584879464
Amitdas71599878,Lal_bahadur_,1.24171E+18,retweet,1584880565
Amitdas71599878,vinodku12168917,1.2417E+18,retweet,1584879831
Amitdas71599878,Harman29843744,1.24171E+18,retweet,1584880846
Amitdas71599878,KamleshNandal,1.2417E+18,retweet,1584878373
Amitdas71599878,karan_gujjar12,1.24172E+18,retweet,1584883379
Amitdas71599878,sapnasaini2017,1.2417E+18,retweet,1584880158
Amitdas71599878,gurudas88258371,1.2417E+18,retweet,1584878908
Amitdas71599878,MeeraSh77113323,1.24173E+18,retweet,1584885962
Amitdas71599878,AnuPrajapati17,1.24173E+18,retweet,1584887544
Amitdas71599878,Raunak98789029,1.2417E+18,retweet,1584880357
Amitdas71599878,AJ24173035,1.2417E+18,retweet,1584880167
Amitdas71599878,Mukeslg100,1.24171E+18,retweet,1584881079
Amitdas71599878,Deepak_Dass0001,1.2417E+18,retweet,1584880179
Amitdas71599878,sunilbvarma143,1.2417E+18,retweet,1584878488
Amitdas71599878,chalsimittu,1.2417E+18,retweet,1584879850
Amitdas71599878,SeemaBh20189192,1.24177E+18,retweet,1584896660
Amitdas71599878,Priti77226473,1.24171E+18,retweet,1584881766
Amitdas71599878,RajaJi04638836,1.2417E+18,retweet,1584880028
Amitdas71599878,Karambi1980,1.2417E+18,retweet,1584880009
Amitdas71599878,Appu19653793,1.2417E+18,retweet,1584880005
Amitdas71599878,Inderjeetdass3,1.2417E+18,retweet,1584880093
Amitdas71599878,Shobha35195901,1.24176E+18,retweet,1584893754
Amitdas71599878,RohitKu21885532,1.2417E+18,retweet,1584879911
Amitdas71599878,SonuDas0009497,1.24171E+18,retweet,1584881111
Amitdas71599878,SheoranManita,1.24173E+18,retweet,1584886550
Amitdas71599878,MeenuRa46513211,1.24171E+18,retweet,1584881122
Amitdas71599878,Jyotikame1,1.24175E+18,retweet,1584890973
Amitdas71599878,Uttam88360790,1.2417E+18,retweet,1584880195
Amitdas71599878,PinkiDassi3,1.24172E+18,retweet,1584883828
Amitdas71599878,Pooja93254253,1.2417E+18,retweet,1584879411
Amitdas71599878,NidhiBhagatmati,1.2417E+18,retweet,1584878477
Amitdas71599878,sehwag94,1.2417E+18,retweet,1584879966
dasi_jamna,Vivekma27033097,1.24176E+18,retweet,1584894522
dasi_jamna,SaintRampalJiM,1.24179E+18,mention,1584901239
dasi_jamna,PMOIndia,1.24179E+18,mention,1584901239
Manju_Sharma1,SATISHK17649998,1.24176E+18,retweet,1584893789
Manju_Sharma1,sanjusahrawat,1.24175E+18,retweet,1584890492
Manju_Sharma1,Ranaus20,1.24176E+18,retweet,1584893203
Manju_Sharma1,Aayush63360875,1.24175E+18,retweet,1584890797
Manju_Sharma1,Sanju33192330,1.24176E+18,retweet,1584893136
Manju_Sharma1,Sumit36717687,1.24176E+18,retweet,1584893098
Manju_Sharma1,dass_devilal,1.24176E+18,retweet,1584892783
Manju_Sharma1,Rajiv33308152,1.24177E+18,retweet,1584895134
Manju_Sharma1,pinkisinhmar,1.24176E+18,retweet,1584894480
satpal13414,Satenderkumar61,1.24177E+18,retweet,1584897030
satpal13414,Devende02865697,1.24174E+18,retweet,1584888287
satpal13414,Ajitkdas1,1.24178E+18,retweet,1584897696
satpal13414,Inder29468,1.24177E+18,retweet,1584895615
satpal13414,satisharsanadas,1.24173E+18,retweet,1584885331
satpal13414,Lokesh49770388,1.24173E+18,retweet,1584885997
satpal13414,RealGod_Kabir,1.24175E+18,retweet,1584891028
satpal13414,DarbariDass,1.24177E+18,retweet,1584896134
satpal13414,Amitson3169,1.24173E+18,retweet,1584885735
satpal13414,RohitKu21885532,1.2417E+18,retweet,1584879896
satpal13414,SaintRampalJiM,1.24175E+18,mention,1584891699
satpal13414,sunildass7935,1.24175E+18,retweet,1584890897
satpal13414,Renudasi18,1.2417E+18,retweet,1584880014
satpal13414,ChetanD45084175,1.24174E+18,retweet,1584888908
satpal13414,SanjayD10784783,1.24177E+18,retweet,1584895882
satpal13414,JasmarDass,1.24175E+18,retweet,1584890138
satpal13414,KomalDa71826592,1.24177E+18,retweet,1584896489
satpal13414,AnjleeSingh1,1.2417E+18,retweet,1584880476
satpal13414,Indraje07219862,1.24176E+18,retweet,1584892612
satpal13414,ManuGup62285457,1.24177E+18,retweet,1584895407
satpal13414,narendramodi,1.24175E+18,mention,1584892158
satpal13414,Vivek03224254,1.24174E+18,retweet,1584889598
satpal13414,CaEHzWWsFfbaQnK,1.2417E+18,retweet,1584879869
satpal13414,Manjeet59659133,1.2417E+18,retweet,1584880070
satpal13414,Sureshd48243485,1.24174E+18,retweet,1584889594
satpal13414,Rajesh_Rao14,1.24177E+18,retweet,1584896238
satpal13414,HavhGl8KsTzpI7x,1.24178E+18,retweet,1584897301
satpal13414,Mjhb6NbbMdygqg4,1.2417E+18,retweet,1584880118
satpal13414,SHEETAL10948164,1.24177E+18,retweet,1584896226
satpal13414,Subhash35137121,1.2417E+18,retweet,1584879787
satpal13414,ashish_sir1,1.24174E+18,retweet,1584888104
satpal13414,Rumitkumar10,1.24177E+18,retweet,1584897014
satpal13414,MeenuRa46513211,1.24178E+18,retweet,1584897577
satpal13414,PMOIndia,1.24174E+18,mention,1584888162
satpal13414,DasRajeshdhamu,1.24174E+18,retweet,1584887775
satpal13414,HareshSurhar,1.24176E+18,retweet,1584892688
satpal13414,vikashdasmahant,1.24175E+18,retweet,1584892356
satpal13414,RevaRamPatel8,1.2417E+18,retweet,1584879585
satpal13414,Aayra81602161,1.2418E+18,retweet,1584902273
satpal13414,Dineshdas1983,1.24173E+18,retweet,1584886158
satpal13414,SANDEEPM0BICAM,1.24177E+18,retweet,1584895982
mahendra2452000,xGTT0TrdC1vyg2Y,1.2417E+18,retweet,1584879792
mahendra2452000,RajKuma28504997,1.24172E+18,retweet,1584883279
mahendra2452000,SeemaDa37968833,1.24176E+18,retweet,1584892671
mahendra2452000,BhaskerMahinder,1.24174E+18,retweet,1584890021
mahendra2452000,Sarvesh09769545,1.24172E+18,retweet,1584884062
mahendra2452000,AzadPar83561128,1.24175E+18,retweet,1584891711
mahendra2452000,Rimpi08872661,1.24175E+18,retweet,1584892282
mahendra2452000,Chandra16876258,1.24172E+18,retweet,1584883162
mahendra2452000,HemantDass16,1.24175E+18,retweet,1584891824
mahendra2452000,MuneshY50727652,1.24172E+18,retweet,1584883326
mahendra2452000,ParjapatiNeer,1.24171E+18,retweet,1584881178
mahendra2452000,Basantp54857331,1.24176E+18,retweet,1584894145
mahendra2452000,SaintRampalJiM,1.24172E+18,mention,1584883068
mahendra2452000,___sunil_,1.2417E+18,retweet,1584879365
